num_images_per_question,num_correct_edges,num_edges,num_1,num_1_correct,num_0,num_0_correct
2,26,30,6,4,24,22
2,26,30,7,5,23,20
2,28,30,5,3,25,25
2,28,30,6,5,24,23
2,28,30,6,5,24,23
2,26,30,6,3,24,24
2,27,30,5,3,25,24
2,29,30,7,7,23,22
2,27,30,6,6,24,21
2,4,30,2,2,28,6
2,26,30,8,6,22,21
2,27,30,5,4,25,24
2,28,30,5,3,25,25
2,29,30,3,2,27,27
2,29,30,7,6,23,23
2,25,30,5,0,25,25
2,28,30,8,6,22,22
2,27,30,5,3,25,25
2,29,30,4,3,26,25
2,26,30,9,7,21,19
2,27,30,3,0,27,27
2,28,30,3,3,27,25
2,29,30,3,3,27,26
2,27,30,4,3,26,24
2,28,30,5,3,25,25
2,28,30,4,2,26,26
2,26,30,5,2,25,24
2,6,30,6,6,24,0
2,26,30,8,6,22,21
2,28,30,4,2,26,26
2,29,30,7,6,23,23
2,27,30,4,2,26,25
2,29,30,6,5,24,24
2,28,30,5,4,25,23
2,28,30,4,2,26,24
2,26,30,6,3,24,23
2,25,30,3,2,27,23
2,27,30,4,3,26,24
2,22,30,3,2,27,20
2,24,30,7,3,23,22
2,23,30,7,1,23,22
2,26,30,6,5,24,21
2,27,30,5,3,25,24
2,25,30,3,2,27,23
2,19,30,9,5,21,14
2,27,30,4,3,26,24
2,30,30,2,2,28,27
2,25,30,10,7,20,18
2,28,30,4,2,26,26
2,24,30,6,3,24,21
2,26,30,3,3,27,23
2,28,30,5,4,25,23
2,26,30,4,4,26,22
2,19,30,2,2,28,18
2,30,30,5,4,25,25
2,27,30,6,3,24,24
2,27,30,6,3,24,24
2,29,30,3,3,27,26
2,28,30,5,3,25,25
2,22,30,6,4,24,18
2,28,30,1,1,29,27
2,26,30,7,4,23,21
2,29,30,5,5,25,24
2,18,30,12,1,18,17
2,26,30,8,4,22,22
2,28,30,5,3,25,25
2,24,30,4,0,26,23
2,26,30,4,2,26,24
2,27,30,5,3,25,24
2,25,30,4,3,26,22
2,24,30,6,3,24,21
2,29,30,6,5,24,23
2,28,30,6,4,24,24
2,29,30,2,1,28,28
2,25,30,6,4,24,21
2,27,30,4,3,26,24
2,20,30,6,3,24,18
2,28,30,5,4,25,24
2,29,30,5,5,25,23
2,24,30,7,4,23,20
2,28,30,7,7,23,21
2,22,30,7,0,23,22
2,27,30,7,6,23,21
2,25,30,7,2,23,23
2,26,30,6,3,24,24
2,27,30,7,6,23,21
2,24,30,5,3,25,21
2,24,30,7,2,23,22
2,27,30,5,4,25,23
2,25,30,8,5,22,21
2,27,30,2,1,28,26
2,26,30,2,1,28,25
2,26,30,4,0,26,26
2,26,30,4,0,26,26
2,25,30,6,3,24,22
2,28,30,5,4,25,24
2,29,30,3,3,27,26
2,28,30,6,5,24,23
2,28,30,5,4,25,24
2,24,30,3,1,27,23
2,29,30,5,4,25,25
2,28,30,5,3,25,25
2,28,30,3,2,27,26
2,28,30,7,6,23,22
2,27,30,6,6,24,21
2,26,30,4,2,26,25
2,26,30,7,3,23,23
2,28,30,10,9,20,19
2,27,30,5,4,25,24
2,26,30,5,1,25,24
2,26,30,5,2,25,24
2,25,30,3,3,27,22
2,24,30,6,1,24,24
2,27,30,4,2,26,24
2,27,30,3,0,27,27
2,23,30,6,0,24,23
2,21,30,7,3,23,18
2,28,30,3,2,27,26
2,23,30,4,1,26,22
2,7,30,7,7,23,1
2,24,30,6,1,24,24
2,28,30,2,1,28,27
2,23,30,9,7,21,16
3,50,60,14,4,46,45
3,55,60,14,9,46,45
3,57,60,18,15,42,41
3,56,60,16,12,44,44
3,57,60,13,10,47,46
3,18,60,14,11,46,7
3,48,60,11,0,49,48
3,54,60,7,1,53,49
3,39,60,21,1,39,39
3,49,60,16,5,44,44
3,54,60,16,11,44,42
3,58,60,15,13,45,45
3,50,60,10,0,50,48
3,46,60,14,2,46,45
3,50,60,11,3,49,48
3,53,60,10,9,50,46
3,51,60,12,3,48,48
3,54,60,13,11,47,43
3,58,60,4,2,56,56
3,56,60,9,5,51,51
3,49,60,12,6,48,43
3,56,60,4,2,56,55
3,54,60,7,4,53,48
3,47,60,11,3,49,43
3,50,60,13,5,47,46
3,57,60,9,7,51,50
3,54,60,9,3,51,50
3,47,60,9,6,51,41
3,47,60,9,8,51,38
3,52,60,10,3,50,48
3,52,60,9,3,51,50
3,52,60,15,8,45,45
3,13,60,11,10,49,9
3,55,60,10,4,50,49
3,53,60,9,4,51,49
3,54,60,8,7,52,46
3,9,60,9,8,51,6
3,51,60,14,4,46,44
3,43,60,9,6,51,38
3,56,60,9,5,51,49
3,47,60,11,10,49,38
3,12,60,9,4,51,14
3,46,60,10,0,50,46
3,55,60,5,2,55,53
3,49,60,12,2,48,47
3,56,60,13,9,47,46
3,55,60,11,9,49,44
3,52,60,7,5,53,48
3,50,60,11,4,49,47
3,46,60,16,8,44,40
3,49,60,11,2,49,48
3,39,60,14,6,46,35
3,51,60,12,5,48,46
3,49,60,11,0,49,47
3,39,60,7,1,53,42
3,53,60,11,4,49,49
3,48,60,13,1,47,46
3,46,60,13,7,47,40
3,45,60,15,12,45,34
3,54,60,8,3,52,51
3,55,60,10,9,50,48
3,46,60,7,6,53,42
3,52,60,9,7,51,44
3,58,60,11,9,49,48
3,24,60,8,6,52,23
3,17,60,8,8,52,15
3,52,60,9,1,51,50
3,45,60,11,8,49,39
3,49,60,17,9,43,41
3,55,60,5,0,55,53
3,54,60,10,6,50,47
3,54,60,9,5,51,49
3,55,60,8,4,52,50
3,53,60,4,4,56,49
3,53,60,7,1,53,52
3,47,60,7,4,53,44
3,51,60,14,7,46,42
3,7,60,7,6,53,6
3,56,60,10,7,50,49
3,46,60,11,10,49,38
3,43,60,12,8,48,36
3,58,60,8,6,52,52
3,53,60,12,11,48,42
3,49,60,12,1,48,47
3,57,60,8,6,52,50
3,55,60,8,6,52,48
3,53,60,7,2,53,53
3,51,60,10,1,50,50
3,56,60,9,7,51,46
3,50,60,17,12,43,39
3,54,60,7,4,53,49
3,57,60,10,7,50,50
3,44,60,6,1,54,46
3,45,60,16,3,44,42
3,53,60,5,0,55,52
3,57,60,10,9,50,47
3,51,60,11,2,49,49
3,50,60,10,1,50,48
3,50,60,10,2,50,49
3,51,60,11,4,49,46
3,54,60,7,5,53,48
3,44,60,9,2,51,43
3,57,60,10,7,50,50
3,52,60,10,3,50,47
3,48,60,9,1,51,48
3,47,60,7,5,53,44
3,44,60,10,5,50,42
3,49,60,12,1,48,48
3,49,60,8,6,52,43
3,47,60,14,2,46,45
3,51,60,13,9,47,41
3,35,60,14,12,46,25
3,54,60,14,8,46,45
3,55,60,6,4,54,51
3,51,60,12,5,48,44
3,33,60,7,1,53,33
3,55,60,12,7,48,48
3,51,60,10,1,50,49
3,48,60,11,1,49,48
3,43,60,13,1,47,44
3,46,60,8,0,52,46
3,51,60,17,10,43,40
3,47,60,13,5,47,44
3,55,60,8,4,52,51
3,50,60,10,4,50,47
3,53,60,9,2,51,51
3,49,60,13,2,47,46
3,53,60,10,3,50,49
3,60,60,10,9,50,49
3,50,60,11,3,49,48
3,50,60,14,6,46,44
3,52,60,8,4,52,48
3,52,60,9,3,51,49
3,59,60,12,12,48,47
3,35,60,5,0,55,37
3,53,60,8,2,52,51
3,48,60,16,11,44,36
3,52,60,8,3,52,50
3,52,60,8,0,52,51
3,51,60,15,7,45,41
3,52,60,10,5,50,48
3,49,60,15,4,45,44
3,38,60,6,5,54,35
3,48,60,14,3,46,42
3,36,60,14,5,46,32
3,57,60,14,11,46,45
3,59,60,14,12,46,46
3,53,60,11,4,49,49
3,52,60,10,5,50,49
3,54,60,4,1,56,53
3,54,60,9,4,51,47
3,47,60,13,0,47,47
3,54,60,6,3,54,52
3,53,60,6,3,54,47
3,54,60,11,5,49,48
3,47,60,8,7,52,44
3,46,60,11,6,49,42
3,48,60,11,4,49,44
3,53,60,10,5,50,49
3,48,60,14,10,46,37
3,52,60,8,5,52,47
3,57,60,9,8,51,49
3,50,60,8,6,52,44
3,52,60,9,2,51,51
3,55,60,8,4,52,49
3,55,60,10,4,50,50
3,52,60,9,6,51,46
3,54,60,12,4,48,47
3,57,60,11,7,49,49
3,58,60,11,9,49,49
3,58,60,6,5,54,52
3,53,60,8,5,52,48
3,55,60,12,8,48,47
3,41,60,10,5,50,37
3,58,60,9,7,51,51
3,54,60,12,8,48,47
3,54,60,9,6,51,49
3,51,60,8,2,52,48
3,53,60,7,2,53,50
3,59,60,11,10,49,49
3,51,60,7,4,53,47
3,57,60,10,8,50,47
3,60,60,4,4,56,55
3,55,60,9,4,51,51
3,55,60,9,4,51,49
3,56,60,9,4,51,51
3,56,60,10,8,50,49
3,56,60,11,8,49,48
3,50,60,12,4,48,47
3,54,60,8,4,52,51
3,58,60,7,5,53,53
3,54,60,13,8,47,46
3,57,60,4,2,56,54
3,49,60,8,0,52,48
3,54,60,9,6,51,48
3,55,60,14,8,46,45
3,55,60,10,5,50,49
3,54,60,9,6,51,47
3,44,60,13,7,47,37
3,56,60,8,4,52,51
3,51,60,15,7,45,42
3,51,60,9,3,51,48
3,55,60,7,3,53,52
3,48,60,10,2,50,46
3,54,60,9,4,51,50
3,47,60,10,6,50,42
3,56,60,13,10,47,46
3,52,60,12,11,48,41
3,49,60,13,7,47,43
3,56,60,7,3,53,52
3,58,60,7,6,53,52
3,57,60,13,10,47,45
3,50,60,12,6,48,44
3,55,60,11,6,49,46
3,55,60,6,2,54,53
3,54,60,16,12,44,42
3,56,60,13,9,47,46
3,53,60,13,8,47,46
3,58,60,11,9,49,48
3,59,60,13,12,47,45
3,55,60,10,6,50,49
3,57,60,10,8,50,49
3,49,60,17,8,43,42
3,48,60,4,3,56,43
3,55,60,16,12,44,43
3,53,60,5,1,55,52
3,52,60,15,9,45,42
3,55,60,9,6,51,49
3,51,60,12,9,48,40
3,49,60,13,13,47,37
3,55,60,13,8,47,46
3,51,60,13,8,47,41
3,52,60,11,3,49,49
3,57,60,8,4,52,52
3,59,60,1,0,59,58
3,55,60,13,8,47,47
3,53,60,7,2,53,51
3,55,60,9,5,51,48
3,47,60,13,0,47,46
3,44,60,11,8,49,37
3,56,60,10,7,50,48
3,52,60,10,6,50,45
3,48,60,10,7,50,41
3,53,60,12,5,48,48
3,46,60,13,8,47,39
3,56,60,10,7,50,47
3,49,60,9,3,51,47
3,58,60,8,6,52,51
3,50,60,8,6,52,43
3,53,60,12,10,48,44
3,51,60,8,4,52,47
3,52,60,10,7,50,45
3,56,60,13,10,47,44
3,38,60,12,4,48,34
3,59,60,8,7,52,51
3,58,60,8,6,52,52
3,55,60,9,6,51,49
3,53,60,9,6,51,47
3,56,60,10,7,50,48
3,55,60,10,4,50,49
3,59,60,9,9,51,49
3,54,60,9,3,51,51
3,53,60,9,4,51,49
3,51,60,10,7,50,45
3,52,60,9,7,51,46
3,49,60,15,12,45,38
3,49,60,11,2,49,45
3,55,60,6,4,54,52
3,44,60,13,8,47,39
3,52,60,8,3,52,49
3,41,60,11,8,49,34
3,57,60,8,5,52,52
3,55,60,8,5,52,50
3,33,60,10,8,50,28
3,57,60,8,5,52,52
3,51,60,11,9,49,42
3,53,60,16,8,44,43
3,52,60,8,6,52,46
3,54,60,9,4,51,51
3,54,60,11,9,49,44
3,54,60,8,2,52,52
3,55,60,8,6,52,48
3,56,60,9,5,51,49
3,56,60,12,9,48,46
3,58,60,10,8,50,50
3,55,60,8,6,52,52
3,47,60,11,8,49,39
3,54,60,11,6,49,47
3,6,60,6,6,54,5
3,51,60,8,6,52,45
3,49,60,13,12,47,37
3,58,60,5,3,55,55
3,53,60,12,7,48,46
3,48,60,12,2,48,48
3,54,60,12,10,48,43
3,49,60,10,1,50,49
3,44,60,8,6,52,40
3,53,60,7,6,53,46
3,52,60,15,12,45,42
3,47,60,8,5,52,41
4,79,90,16,9,74,70
4,75,90,25,14,65,59
4,81,90,20,13,70,67
4,85,90,18,14,72,66
4,78,90,12,1,78,77
4,82,90,18,12,72,68
4,81,90,24,17,66,63
4,74,90,18,11,72,63
4,75,90,26,13,64,63
4,59,90,23,9,67,47
4,19,90,19,17,71,12
4,77,90,19,8,71,69
4,80,90,19,13,71,68
4,80,90,20,13,70,66
4,72,90,21,17,69,55
4,72,90,21,8,69,66
4,77,90,20,11,70,64
4,82,90,25,20,65,60
4,79,90,16,8,74,68
4,80,90,22,11,68,67
4,83,90,12,9,78,73
4,81,90,21,15,69,68
4,21,90,15,15,75,22
4,73,90,20,7,70,69
4,77,90,15,12,75,61
4,79,90,13,5,77,76
4,77,90,17,11,73,67
4,82,90,16,15,74,66
4,70,90,20,2,70,70
4,72,90,21,11,69,62
4,81,90,18,11,72,71
4,85,90,23,20,67,65
4,77,90,15,13,75,62
4,89,90,17,15,73,72
4,81,90,16,13,74,67
4,82,90,17,13,73,66
4,77,90,19,17,71,63
4,71,90,15,14,75,60
4,67,90,23,1,67,67
4,83,90,22,19,68,61
4,75,90,18,5,72,69
4,83,90,15,12,75,71
4,44,90,20,18,70,31
4,82,90,12,10,78,70
4,73,90,16,6,74,68
4,81,90,12,8,78,72
4,86,90,14,10,76,74
4,79,90,11,5,79,72
4,71,90,19,2,71,70
4,70,90,17,4,73,66
4,86,90,12,8,78,76
4,78,90,15,6,75,73
4,76,90,11,5,79,72
4,79,90,16,8,74,71
4,78,90,22,12,68,65
4,72,90,18,2,72,70
4,79,90,20,9,70,69
4,80,90,15,6,75,72
4,77,90,15,4,75,70
4,64,90,17,11,73,53
4,67,90,20,6,70,59
4,78,90,11,4,79,76
4,78,90,12,1,78,76
4,85,90,8,6,82,77
4,84,90,16,10,74,71
4,8,90,6,5,84,17
4,64,90,18,11,72,55
4,20,90,20,19,70,10
4,77,90,13,9,77,68
4,81,90,18,10,72,72
4,75,90,15,3,75,71
4,84,90,11,5,79,77
4,77,90,15,9,75,68
4,74,90,17,12,73,62
4,79,90,16,11,74,69
4,69,90,14,8,76,61
4,48,90,11,9,79,45
4,71,90,20,15,70,60
4,25,90,16,14,74,19
4,9,90,9,9,81,18
4,26,90,14,11,76,29
4,44,90,22,8,68,43
4,77,90,17,9,73,64
4,18,90,18,18,72,13
4,84,90,14,11,76,75
4,17,90,13,12,77,22
4,79,90,13,8,77,69
4,81,90,10,4,80,75
4,28,90,17,12,73,27
4,67,90,17,6,73,62
4,23,90,23,19,67,12
4,85,90,13,9,77,73
4,56,90,17,11,73,53
4,85,90,9,9,81,76
4,77,90,18,7,72,70
4,61,90,14,12,76,56
4,75,90,12,9,78,64
4,45,90,21,15,69,36
4,74,90,17,10,73,65
4,77,90,12,6,78,73
4,75,90,23,12,67,64
4,67,90,11,6,79,62
4,87,90,14,13,76,73
4,87,90,13,11,77,72
4,84,90,11,6,79,73
4,87,90,7,5,83,80
4,77,90,14,3,76,70
4,82,90,20,13,70,70
4,80,90,12,5,78,74
4,84,90,7,4,83,76
4,66,90,16,9,74,58
4,83,90,8,3,82,78
4,76,90,20,6,70,70
4,74,90,19,17,71,56
4,64,90,14,10,76,58
4,71,90,22,9,68,64
4,74,90,15,5,75,68
4,77,90,13,2,77,74
4,66,90,12,10,78,59
4,79,90,17,14,73,67
4,78,90,12,9,78,70
4,40,90,15,15,75,34
4,68,90,15,11,75,60
4,82,90,11,5,79,76
4,77,90,17,7,73,71
4,79,90,18,7,72,71
4,84,90,16,12,74,72
4,77,90,15,4,75,74
4,82,90,15,8,75,70
4,79,90,14,4,76,75
4,69,90,15,12,75,59
4,15,90,15,13,75,15
4,79,90,11,2,79,79
4,86,90,11,9,79,75
4,75,90,17,8,73,69
4,78,90,19,11,71,66
4,82,90,12,5,78,76
4,77,90,15,11,75,67
4,78,90,13,6,77,73
4,54,90,16,6,74,51
4,79,90,20,12,70,68
4,83,90,8,2,82,81
4,73,90,10,6,80,67
4,84,90,11,10,79,73
4,83,90,13,6,77,75
4,49,90,15,2,75,53
4,79,90,17,9,73,67
4,78,90,12,1,78,77
4,59,90,21,10,69,53
4,84,90,10,4,80,79
4,81,90,10,2,80,77
4,71,90,19,3,71,70
4,77,90,14,2,76,76
4,57,90,17,7,73,55
4,82,90,14,8,76,74
4,55,90,12,6,78,53
4,82,90,14,9,76,73
4,85,90,18,13,72,71
4,74,90,17,5,73,68
4,83,90,12,5,78,76
4,87,90,9,6,81,79
4,83,90,13,9,77,73
4,84,90,18,12,72,71
4,77,90,20,11,70,64
4,81,90,14,6,76,72
4,83,90,16,10,74,71
4,79,90,14,6,76,75
4,79,90,15,5,75,72
4,85,90,19,15,71,71
4,86,90,11,9,79,73
4,82,90,9,4,81,76
4,82,90,13,10,77,72
4,86,90,16,12,74,73
4,79,90,13,8,77,68
4,79,90,23,11,67,65
4,16,90,16,16,74,13
4,82,90,17,15,73,67
4,81,90,12,8,78,69
4,82,90,13,6,77,74
4,81,90,12,5,78,74
4,68,90,11,6,79,64
4,80,90,25,19,65,58
4,79,90,15,13,75,65
4,88,90,8,6,82,79
4,78,90,24,14,66,63
4,9,90,9,8,81,11
4,82,90,15,10,75,69
4,78,90,20,8,70,68
4,76,90,21,11,69,65
4,80,90,16,9,74,66
4,86,90,17,13,73,70
4,86,90,15,12,75,72
4,72,90,15,12,75,60
4,80,90,15,9,75,70
4,81,90,16,10,74,70
4,80,90,15,10,75,69
4,86,90,19,16,71,70
4,85,90,23,18,67,63
4,73,90,19,7,71,63
4,86,90,14,9,76,73
4,83,90,17,11,73,72
4,84,90,14,8,76,75
4,87,90,10,7,80,78
4,82,90,12,6,78,73
4,85,90,12,9,78,73
4,84,90,16,11,74,68
4,84,90,9,4,81,76
4,80,90,18,11,72,68
4,84,90,18,11,72,70
4,79,90,18,9,72,69
4,87,90,15,14,75,73
4,86,90,7,5,83,80
4,84,90,18,13,72,66
4,81,90,8,1,82,79
4,85,90,10,6,80,79
4,79,90,16,7,74,69
4,85,90,14,9,76,74
4,82,90,12,8,78,71
4,85,90,17,13,73,71
4,82,90,17,11,73,72
4,87,90,14,10,76,75
4,82,90,14,8,76,74
4,83,90,21,16,69,65
4,81,90,12,9,78,71
4,86,90,10,7,80,79
4,71,90,15,6,75,67
4,86,90,17,16,73,71
4,80,90,11,6,79,72
4,83,90,10,6,80,76
4,82,90,11,4,79,73
4,77,90,18,10,72,65
4,82,90,11,4,79,78
4,82,90,13,5,77,76
4,86,90,15,12,75,73
4,82,90,18,11,72,70
4,88,90,10,8,80,76
4,89,90,19,17,71,69
4,80,90,9,6,81,73
4,84,90,17,11,73,72
4,86,90,10,8,80,77
4,80,90,20,13,70,66
4,78,90,24,18,66,61
4,68,90,26,10,64,55
4,79,90,16,7,74,70
4,76,90,18,8,72,68
4,80,90,15,12,75,67
4,84,90,13,7,77,76
4,78,90,13,10,77,69
4,83,90,11,9,79,73
4,84,90,17,12,73,71
4,81,90,17,10,73,69
4,78,90,12,6,78,70
4,89,90,11,10,79,75
4,79,90,19,10,71,69
4,74,90,19,9,71,66
4,63,90,15,8,75,56
4,82,90,11,4,79,79
4,84,90,14,11,76,73
4,78,90,12,3,78,73
4,67,90,12,10,78,56
4,79,90,20,10,70,68
4,79,90,12,7,78,73
4,82,90,11,8,79,74
4,79,90,11,2,79,75
4,75,90,14,9,76,67
4,78,90,11,7,79,70
4,85,90,12,11,78,71
4,78,90,9,4,81,73
4,70,90,17,5,73,65
4,75,90,15,7,75,72
4,84,90,12,10,78,73
4,81,90,12,10,78,72
4,82,90,10,7,80,74
4,79,90,18,8,72,68
4,81,90,10,5,80,74
4,56,90,14,12,76,50
4,83,90,6,0,84,82
4,76,90,17,9,73,65
4,80,90,15,7,75,72
4,82,90,11,3,79,78
4,77,90,14,6,76,73
4,84,90,11,8,79,75
4,82,90,15,11,75,69
4,74,90,13,8,77,67
4,80,90,11,7,79,73
4,78,90,12,7,78,70
4,79,90,14,10,76,70
4,77,90,16,5,74,71
4,83,90,10,4,80,77
4,77,90,14,8,76,69
4,61,90,18,14,72,49
4,85,90,11,7,79,77
4,76,90,14,8,76,67
4,81,90,15,12,75,68
4,70,90,13,8,77,64
4,16,90,16,14,74,14
4,80,90,20,17,70,64
4,80,90,12,5,78,75
4,69,90,20,17,70,50
4,82,90,14,6,76,75
5,82,120,16,12,104,75
5,103,120,23,9,97,93
5,109,120,18,13,102,95
5,103,120,19,7,101,95
5,96,120,21,12,99,82
5,111,120,20,16,100,95
5,114,120,17,14,103,99
5,97,120,23,9,97,91
5,109,120,11,5,109,104
5,108,120,19,11,101,93
5,104,120,19,13,101,96
5,104,120,19,7,101,95
5,85,120,16,11,104,79
5,109,120,16,13,104,96
5,111,120,26,19,94,88
5,106,120,25,15,95,89
5,113,120,18,13,102,99
5,106,120,17,12,103,95
5,99,120,16,6,104,94
5,97,120,19,7,101,89
5,114,120,16,12,104,98
5,100,120,21,10,99,94
5,98,120,27,17,93,80
5,20,120,20,19,100,26
5,108,120,20,12,100,95
5,24,120,24,21,96,18
5,57,120,16,8,104,60
5,63,120,20,10,100,64
5,25,120,25,23,95,22
5,24,120,24,22,96,24
5,53,120,23,13,97,52
5,109,120,23,13,97,89
5,110,120,13,7,107,101
5,73,120,23,9,97,68
5,106,120,24,13,96,92
5,102,120,26,17,94,86
5,111,120,24,18,96,89
5,111,120,19,11,101,95
5,101,120,24,12,96,89
5,111,120,20,13,100,100
5,86,120,18,9,102,80
5,112,120,19,14,101,96
5,61,120,17,13,103,61
5,103,120,21,8,99,94
5,111,120,26,21,94,86
5,74,120,22,15,98,66
5,114,120,16,10,104,101
5,84,120,16,15,104,75
5,101,120,15,10,105,95
5,109,120,17,8,103,99
5,70,120,18,14,102,65
5,57,120,25,14,95,48
5,107,120,24,16,96,88
5,104,120,24,13,96,86
5,16,120,16,12,104,23
5,114,120,14,11,106,103
5,106,120,19,13,101,93
5,20,120,20,18,100,23
5,98,120,28,10,92,90
5,81,120,20,8,100,77
5,111,120,15,9,105,102
5,74,120,18,17,102,65
5,97,120,24,4,96,92
5,95,120,24,13,96,84
5,22,120,22,19,98,15
5,101,120,26,9,94,83
5,99,120,19,16,101,84
5,84,120,21,13,99,74
5,89,120,15,11,105,81
5,98,120,21,15,99,85
5,98,120,13,6,107,96
5,18,120,18,15,102,27
5,101,120,20,6,100,96
5,89,120,31,6,89,85
5,21,120,21,19,99,19
5,94,120,17,9,103,87
5,76,120,18,10,102,72
5,74,120,23,14,97,64
5,80,120,24,12,96,74
5,110,120,24,18,96,92
5,64,120,18,6,102,64
5,109,120,18,10,102,99
5,105,120,20,11,100,92
5,113,120,21,15,99,95
5,107,120,19,7,101,99
5,109,120,16,8,104,100
5,112,120,18,11,102,98
5,105,120,22,17,98,85
5,104,120,18,9,102,92
5,105,120,21,11,99,94
5,108,120,17,11,103,94
5,110,120,16,7,104,101
5,103,120,20,9,100,91
