p,VI,type,num_edge_error,num_edge,edge_error_rate,num_ans_error,ans_error_rate,num_ans
0.6000000000000001,0.41365395233474395,I_5,3732,15160,0.24617414248021108,1263,0.83311345646438,1516
0.6000000000000001,0.28807636578000007,I_6,3586,15165,0.23646554566435873,897,0.887240356083086,1011
0.6000000000000001,0.6326492061757859,I_2,4371,15154,0.28843869605384714,4371,0.28843869605384714,15154
0.6000000000000001,0.4336845558629119,I_3,4020,15156,0.26524148851939827,2752,0.5447347585114806,5052
0.6000000000000001,0.5900977441645582,I_4,3916,15156,0.25837951966218,1841,0.7288202692003167,2526
0.6000000000000001,0.44715350338065696,I_5,3717,15160,0.24518469656992084,1250,0.8245382585751979,1516
0.6000000000000001,0.4537333513558408,I_6,3612,15165,0.23818001978239367,903,0.8931750741839762,1011
0.6000000000000001,0.8379259958382524,I_2,4499,15154,0.2968853108090273,4499,0.2968853108090273,15154
0.6000000000000001,0.5262909639518751,I_3,4083,15156,0.2693982581155978,2766,0.5475059382422803,5052
0.6000000000000001,0.3513961126148351,I_4,3709,15156,0.2447215624175244,1806,0.7149643705463183,2526
0.6000000000000001,0.42605080685285424,I_5,3634,15160,0.23970976253298154,1259,0.8304749340369393,1516
0.6000000000000001,0.27168878948002795,I_6,3706,15165,0.24437850313221232,916,0.9060336300692384,1011
0.6000000000000001,0.9254406129502687,I_2,4640,15154,0.3061897848752805,4640,0.3061897848752805,15154
0.6000000000000001,0.7269977983524136,I_3,4115,15156,0.271509633148588,2770,0.5482977038796516,5052
0.6000000000000001,0.620723635539717,I_4,3861,15156,0.25475059382422804,1838,0.7276326207442597,2526
0.6000000000000001,0.6229510225979343,I_5,3797,15160,0.2504617414248021,1274,0.8403693931398417,1516
0.6000000000000001,0.5027727663813683,I_6,3616,15165,0.23844378503132213,899,0.8892185954500494,1011
0.65,0.470350454743033,I_2,4344,15154,0.2866569882539264,4344,0.2866569882539264,15154
0.65,0.4112507991133979,I_3,3785,15156,0.24973607812087623,2606,0.5158353127474268,5052
0.65,0.2693805191836762,I_4,3329,15156,0.21964898390076537,1630,0.6452889944576405,2526
0.65,0.2215139474563208,I_5,3192,15160,0.21055408970976253,1140,0.7519788918205804,1516
0.65,0.1477959416001488,I_6,2925,15165,0.19287833827893175,796,0.7873392680514342,1011
0.65,0.6450165792824376,I_2,4341,15154,0.2864590207206018,4341,0.2864590207206018,15154
